"source_path","title","knowledge_action","knowledge_target","knowledge_type","knowledge_roles","provider_scope","canonical_source","current_status","requires_manual_review","reason","content_hash","reviewed_at"
"docs/refs/07_IdleChat仕様/IdleChat即時停止仕様.md","IdleChat 即時停止仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","61618adc4b74b3ec8c16246f180dbda0d94035fd782e91cacb702fe7481a5524","2026-07-15"
"docs/refs/07_IdleChat仕様/会話ID仕様.md","RenCrow 会話ID仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","3f0f601a7bbf8ce09e7b95c85a16e9c146035af93e5b0caa7b41589ef3331048","2026-07-15"
"docs/refs/07_IdleChat仕様/未来展望セッション仕様.md","未来展望セッション (Forecast Session) 仕様書","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a724933f580934c67960e7e13497bc879218b507372b132a1735007c8610e38d","2026-07-15"
"docs/refs/09_Viewer/Viewer仕様.md","Viewer 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","4d9f78494bae99cb56ce8add08770e2586dd10e006e9fb7724deb03c172a6b1f","2026-07-15"
"docs/refs/09_Viewer/Viewer添付入力仕様.md","Viewer添付入力仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","f6ff419d467e316d3044bc000b523e42ac453dc7b730cee5c1b6953b415cdc6f","2026-07-15"
"docs/refs/09_Viewer/キャラクターレイヤー表示仕様.md","キャラクターレイヤー表示仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","d78ca9856d54375fe12a6a76bd6765f2c35e9bac35baefa46dedc3547ae7d86e","2026-07-15"
"docs/refs/09_Viewer/キャラクター感情表現仕様.md","キャラクター感情表現仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","bcb5a559ed16650b19dfd5c951b438e80f495d828aa9d1f17a9e242a19fb96dd","2026-07-15"
"docs/refs/10_新仕様/02_モジュール構成仕様.md","モジュール構成仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","9dc61aec1efebae620c13ff688d7a05a09119fb3f5266e8a6f1b508d26f21e76","2026-07-15"
"docs/refs/10_新仕様/04_02_Chat_Worker_Coder仕様.md","Chat / Worker / Coder 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","7249fd5f2c3b9e627b84e8002a4bb8b658e22e953b7ec469ec9c4e73db00afaa","2026-07-15"
"docs/refs/10_新仕様/04_Chat_Worker_Coder仕様.md","Chat / Worker / Coder 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","7249fd5f2c3b9e627b84e8002a4bb8b658e22e953b7ec469ec9c4e73db00afaa","2026-07-15"
"docs/refs/10_新仕様/05_Viewer仕様.md","Viewer 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","5a2867cc68bf381f2b58691715c1ee22bb3c1a38775d5c660708308dbf123f7c","2026-07-15"
"docs/refs/10_新仕様/06_02_IdleChat仕様.md","IdleChat 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","48c73c380a43b5e53a47458024599eab009a06a93b5809212fff7a2a64af8f90","2026-07-15"
"docs/refs/10_新仕様/06_IdleChat仕様.md","IdleChat 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","ec6ec96aae3c107b164e70635fa00c3ff55eb53786abdf38a1badf6c2f6b072b","2026-07-15"
"docs/refs/10_新仕様/07_STT_TTS仕様.md","STT / TTS 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","8f1d6f78d3acef6193fac478eda96cda7153f6a926147ff3790b59b64bb37d87","2026-07-15"
"docs/refs/10_新仕様/08_LLM_provider仕様.md","LLM provider 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","95892334d85f6739482f9415d0eb7a37302009ca596b74411cf9d21cd151100c","2026-07-15"
"docs/refs/10_新仕様/09_Memory_SourceRegistry仕様.md","Memory / Source Registry 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","086e6e1a69155cc4a352ff00cd252375813daaa2d3813d81cd2ed0bca597fa1a","2026-07-15"
"docs/refs/10_新仕様/10_検証仕様.md","検証仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","c18267585132982c24fd9c7b06c83375d395856053b3f9b97f0db9cbce1ffa79","2026-07-15"
"docs/refs/10_新仕様/11_分割再設計候補.md","分割再設計候補","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","5e0cd224f382f6a403979e6a6fbdc1615644780e32be32add4e8990aa49075b3","2026-07-15"
"docs/refs/10_新仕様/15_残タスク実装仕様.md","残タスク実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","cd910c0b812dd987ae6dd3eb92a9f3dc941457cda5ed030ba88d5ed829b78555","2026-07-15"
"docs/refs/10_新仕様/19_DCI_直接コーパス探索仕様.md","DCI 直接コーパス探索仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","3c13bb5253e22227e5eba21b0499a66a3a44c56c909b969d0cc95ed5e1dbeeab","2026-07-15"
"docs/refs/10_新仕様/20_Tool_Harness_Contract_Mediation仕様.md","Tool Harness Contract Mediation 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","aa1c134d580cf0b3b498a44186e7d523ae85cbaa0f79a65bb8dc6e918eb74edf","2026-07-15"
"docs/refs/10_新仕様/21_AI_Native_Engineering_Workflow仕様.md","AI Native Engineering Workflow 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","fcaeb1a494f8bb34d85817d4d198c990e7e79f294a6471ac73818b5c7a84568b","2026-07-15"
"docs/refs/10_新仕様/22_Revenue_Operating_Principles仕様.md","Revenue Operating Principles 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","ba9c20ae1dce5f625980c4d508067f9b539943878932e45fbcc4048483601ad7","2026-07-15"
"docs/refs/10_新仕様/23_Workstream_Operating_Loop仕様.md","Workstream Operating Loop 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","8d212d31c5e8c8fa6b26b14be14fff4ef2016748b0bafbb56f7cbad0d6e3813f","2026-07-15"
"docs/refs/10_新仕様/24_Agent_Skill_Governance仕様.md","Agent Skill Governance 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","559dd40ccf2e57f107b7244dec6b698f89dab7fc7769aa2f1ffcf8c5c0e3c23f","2026-07-15"
"docs/refs/10_新仕様/25_Codebase_Complexity_Hotspot_Skill仕様.md","Codebase Complexity Hotspot Skill 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","47f9abeddb31301b48741720f78dd4e473a4198fc83b2efaec97e5942534c57a","2026-07-15"
"docs/refs/10_新仕様/26_Persona_Lore_and_Mutual_Observation仕様.md","Persona Lore and Mutual Observation 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","f57cc679ef9346035d4f35da190e44272704c5382cba6d50560df7bd1d1fde3c","2026-07-15"
"docs/refs/10_新仕様/27_Browser_Trace_to_API_Discovery仕様.md","Browser Trace to API Discovery 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","dc298e4c546f5b6ed1f6e764acdf68f4631120686c7ca7623e5f010f06804392","2026-07-15"
"docs/refs/10_新仕様/28_SuperAgent_Harness_Reference_DeerFlow仕様.md","SuperAgent Harness Reference DeerFlow 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","1ca1930f7713a4ea9bd35b64bcc3d89f9142ece298287112ca860c07d7ddfc83","2026-07-15"
"docs/refs/10_新仕様/29_Sandbox_Promotion_Gate仕様.md","Sandbox Promotion Gate 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","d55bcf90b36ef5d82b9aced1f3751950f452b545f103cdbe47a8f6a81ed7b5c8","2026-07-15"
"docs/refs/10_新仕様/31_未実装項目実装仕様.md","未実装項目実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","73a879ed2db73a4b56d9565d28d05bfa984edd433c9a1c2007bc21d006ee4a3f","2026-07-15"
"docs/refs/10_新仕様/37_STT_TTS_MacBook207移植仕様.md","STT / TTS MacBook 207 移植仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","963f8cdc292a123900280ddb4fc145486dc50a2fbf06fa8d986346df79632827","2026-07-15"
"docs/refs/10_新仕様/38_Viewer_Tailscale配信仕様.md","Viewer Tailscale 配信仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","955e5f1eecef4c80831568277df7a3a25c7481995371f6437a31f5181eead0cf","2026-07-15"
"docs/refs/10_新仕様/39_STT_Streaming暫定確定字幕仕様.md","RenCrow STT Streaming 暫定/確定字幕仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","494607fc3e073c335516782016ccdb110c921dbdffedcba819b75df92f26d62f","2026-07-15"
"docs/refs/10_新仕様/40_STT_Streaming実装作業仕様.md","RenCrow STT Streaming 実装作業仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","80e00d908ee3ccba89939934e980dcb433bc17adebe4d6976c7316e0d58ecdc0","2026-07-15"
"docs/refs/10_新仕様/41_TTS_Timeout_Drain実装仕様.md","TTS Timeout / Drain 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","c9502244f9c2c8e73940cdba95e93ec6f5ff400220ddf7fed9e748c62493d98d","2026-07-15"
"docs/refs/10_新仕様/42_物理分離前提仕様.md","RenCrow 物理分離前提仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","6033a4a66adb6b7f49bc84f07c38973899232ff1329631233b850ddfd3af2905","2026-07-15"
"docs/refs/10_新仕様/43_物理分離前提実装仕様.md","RenCrow 物理分離前提実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","b16a7da10654296df507c413520a4029b2e117a01a10b328b31959d9cc6c6a22","2026-07-15"
"docs/refs/10_新仕様/44_物理分離前提移行仕様.md","RenCrow 物理分離前提移行仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","11de730483a938d9ed11606f67cc05fd7257f30f5f3a778f40f096ffb35d0b68","2026-07-15"
"docs/refs/10_新仕様/45_LLMクライアントキューTimeout仕様.md","LLM クライアントキュー / Timeout 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a5fcdb00ca6afb965668a4d3f05eccee670c0e048d266a30fd1f7c069e4d9432","2026-07-15"
"docs/refs/10_新仕様/46_Web情報収集ツール仕様.md","Web 情報収集ツール仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","89f9358facbd4e1ae9e8fd2b6dc77417d22683b1e562fda11c459a5c3dd39a77","2026-07-15"
"docs/refs/10_新仕様/48_ComfyUI_RenCrow_API仕様.md","ComfyUI RenCrow API 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","e910ecf4b31a5ac7f7a73ebef4f2a961ec8d0f0d3568332681e8ec4c44804822","2026-07-15"
"docs/refs/10_新仕様/48_Web情報収集ツール実装仕様.md","Web 情報収集ツール実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","56aa1e889fe0bbf675c9b62235a2185ccf9c43256a57cd2e931b522f2cbbda22","2026-07-15"
"docs/refs/10_新仕様/49_Movie_Graph_Mio_Topic仕様.md","Movie Graph / Mio Topic 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","69da00d461e137888b32c9b66205ddba4a1f44d570979b5585bbb8f653048686","2026-07-15"
"docs/refs/10_新仕様/50_Hobby_Graph_Mio_Topic仕様.md","Hobby Graph / Mio Topic 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","aba3aff746365ab65d2d61a49510ebee8d2eeb4742af6f00ebfc03c902356bf2","2026-07-15"
"docs/refs/10_新仕様/51_Movie_Watch_Event実装仕様.md","Movie Watch Event 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","deebc62590dcf8d615ed6b6d7588bc8bca763fa8076dc137a738356fd553b5ba","2026-07-15"
"docs/refs/10_新仕様/52_Domain_Graph_DB経路実装仕様.md","Domain Graph DB 経路実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","b38125bb9aeda0d06c2c959378c0bcf12944a0d6c51715060eb87fc4e5b55036","2026-07-15"
"docs/refs/10_新仕様/53_Domain_Graph_Assertion一覧検索API実装仕様.md","Domain Graph Assertion 一覧検索 API 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","0923a4ad754e9b1c4a5ccd2aa904ac50aefad8a11598cea5dc5ce0f927ae28e5","2026-07-15"
"docs/refs/10_新仕様/55_Domain_Graph_Assertion一覧検索API詳細実装仕様.md","Domain Graph Assertion 一覧検索 API 詳細実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","110c3e12e45fa326b6c918c8790f0f254edc3f1f13f4b6c11f3a24d91b8d322f","2026-07-15"
"docs/refs/10_新仕様/56_SourceRegistry_DomainGraph_Promote_UI実装仕様.md","Source Registry Domain Graph Promote UI 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","bb1760c4f108fd2fc78b89bfdb55c4756a4ffc99f6090e4f2c101a42f5f6c324","2026-07-15"
"docs/refs/10_新仕様/57_DomainGraph_MovieAdapter_Work同期実装仕様.md","Domain Graph Movie Adapter Work 同期実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","3d5439479039a59837b636ba33e1d7fbbbb0187d7eadae48b6c9b60440aef00b","2026-07-15"
"docs/refs/10_新仕様/58_DomainGraph_MovieIDResolver実装仕様.md","Domain Graph Movie ID Resolver 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","8c98dd98487e23ee706be38c509a1cad0c9c5c8164a48b0b2fcc0d7199757635","2026-07-15"
"docs/refs/10_新仕様/59_DomainGraph_MoviePeopleEdge同期実装仕様.md","Domain Graph Movie People Edge 同期実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a57a2cc07d1fa9ec463ffcfeae4c94e63c6be2bb688b13f5799722acac3b389c","2026-07-15"
"docs/refs/10_新仕様/60_MovieTopicCandidates生成API実装仕様.md","Movie Topic Candidates 生成 API 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","7829cc34783f8278e003fab84f0b25950b07bb8fc5364d95a54336f721de1b92","2026-07-15"
"docs/refs/10_新仕様/61_DomainGraph_OpsReadiness実装仕様.md","Domain Graph Ops Readiness 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","da722cfeb1f59371097d0f8f5584a41940abe6c4c31663e625bc320ecedcfd0c","2026-07-15"
"docs/refs/10_新仕様/62_HobbyGraph_CommonDB_Bootstrap実装仕様.md","Hobby Graph Common DB Bootstrap 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","4a962846d7d81610d3495f6e53af9874a3b281e8a1b320719858c9a52f40ac41","2026-07-15"
"docs/refs/10_新仕様/63_HobbyGraph_Interaction登録API実装仕様.md","Hobby Graph Interaction 登録 API 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","408d76abd816e9fcd96c6dd1fdd4c566b02cbd678d9107e344f45f5939dc3878","2026-07-15"
"docs/refs/10_新仕様/64_HobbyGraph_Relation登録API実装仕様.md","Hobby Graph Relation 登録 API 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","de6b102cd07c67ccabb0815eec5fa18defc69915f0ab6afa7f9900675e5b3715","2026-07-15"
"docs/refs/10_新仕様/65_HobbyGraph_TopicCandidates生成API実装仕様.md","Hobby Graph Topic Candidates 生成 API 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","7a5f51a8c6d2cd5c7145d7d33f58e9ba80bbd718d207bd7714df31e716b6f734","2026-07-15"
"docs/refs/10_新仕様/66_DomainGraph_HobbyGraph同期API実装仕様.md","Domain Graph Hobby Graph 同期 API 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a0d6e0f275448fd16241aa406887779edc8545c8a8e9ca8632c6c53ee4efa4ae","2026-07-15"
"docs/refs/10_新仕様/67_HobbyGraph_Overview表示API_Ops実装仕様.md","Hobby Graph Overview 表示 API / Ops 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","76c45322d28bcfa0a9d8a19717e26ddc0cd6a85c92f6c14ba8215356ff4aeaed","2026-07-15"
"docs/refs/10_新仕様/68_CoderLoop_Codex-like実装仕様.md","68 CoderLoop — Codex-like 多ターンエージェントループ実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","5a5728068c1b40004f95c50a66ed5427824661c5b765fe6c2e543fb378bd429b","2026-07-15"
"docs/refs/10_新仕様/69_SessionLog_DCI統合仕様.md","69 セッションログ + DCI統合仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","da9d87750811c56b3a53b0b5effa3db4b1cb1de9297bebf30456830113b8e208","2026-07-15"
"docs/refs/10_新仕様/70_RenCrow_Vision仕様.md","RenCrow_Vision 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","1b965fee68f88ac50c4ebb21c9e98b8fc4e6c1b2eb0fa8f43ba72abb2558ee3a","2026-07-15"
"docs/refs/10_新仕様/71_Browser操作ツール仕様.md","Browser 操作ツール仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","34435c6baa5681e5f4c0a6ac6b0283baff092e39285d204f716ed18c9e580e99","2026-07-15"
"docs/refs/10_新仕様/72_Browser操作ツール実装仕様.md","Browser 操作ツール実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","b31a8552406cee5a131a39f6564893a784e505db49326efd267a659f52b35d28","2026-07-15"
"docs/refs/10_新仕様/73_STT高速化仕様.md","73 STT 高速化仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","33ad1d2e6ddf6dc729f32b7c3b35c7581177c560fde1240c83ef40e0f4a59cdd","2026-07-15"
"docs/refs/10_新仕様/74_Viewer音声直結LLM_Streaming仕様.md","74 Viewer 音声直結 LLM Streaming 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","21b05baf5c0ca71512a4ba5b94d7cbdb218647648d4f3b668dc464d4665318cd","2026-07-15"
"docs/refs/10_新仕様/75_Viewer音声直結LLM_Streaming実装作業仕様.md","75 Viewer 音声直結 LLM Streaming 実装作業仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","751eecb008148eed9a0d786bfebe7ab52993dfb76047de95ceae67e8e7c6a3a9","2026-07-15"
"docs/refs/10_新仕様/76_RenCrow_LLM_VDS_Macデプロイ仕様.md","76 RenCrow_LLM VDS — Mac デプロイ仕様（索引）","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","4395824653fbf0addd24aa5592ed85b766a4256a3c35517f79501c9c6cf9d3c3","2026-07-15"
"docs/refs/10_新仕様/77_STT音声_LLM音声_命名と経路仕様.md","77 STT音声 / LLM音声 命名と経路仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","7927e4d2911141e128ccd748debe793f36e8457a0be4435ed0495c2005c48394","2026-07-15"
"docs/refs/10_新仕様/79_LLM音声_発話区間判定仕様.md","79 LLM音声 発話区間判定仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","56cdf2587f945dfc0f50e51defd8c8268ccb04a3a634d1027e95f3c2b1509b59","2026-07-15"
"docs/refs/10_新仕様/80_音声入力_同期非同期境界仕様.md","80 音声入力 同期 / 非同期境界仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","0202655cbaa83e2624090debf9689823d89ecdc16ed3c0ac9c0b1e6dfe0cf512","2026-07-15"
"docs/refs/10_新仕様/81_音声入力_同期非同期境界実装仕様.md","81 音声入力 同期 / 非同期境界 実装仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","6223f3d217179ace27f10886e55af6fccb585cac60ce63a94f3fe1193acf416e","2026-07-15"
"docs/refs/10_新仕様/82_Claude_Code指示配置ガバナンス仕様.md","Claude Code 指示配置ガバナンス仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","a26df392d51f5abd9335b2deaa9b3b6a6cb81eabac66878668c7e96462167be1","2026-07-15"
"docs/refs/10_新仕様/83_空き時間ジョブ実行基盤仕様.md","空き時間ジョブ実行基盤仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","72831ae67c04c3485cc58bbc564210e5bbf8aba9fb7c49f1ef4a3da1da1205c2","2026-07-15"
"docs/refs/10_新仕様/84_Subagent_Arena評価ループ仕様.md","Subagent Arena 評価ループ仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","efe705cc4e87b5e1ec424dcc848b5c01eafb1969525497f49a69bcce45e1f759","2026-07-15"
"docs/refs/10_新仕様/86_Search_Discovery_Browse_Evidence分離仕様.md","Search Discovery / Browse Evidence 分離仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","04006c1e01ecf2477593c627b750be215a58f638fa51db18bb599ed68d712d45","2026-07-15"
"docs/refs/10_新仕様/87_Local_Social_Archive_Memory仕様.md","Local Social Archive Memory 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","5585ce886a64b73ecde4e41fe438cc9a317a430e68bb4cbdc485e1804e972f61","2026-07-15"
"docs/refs/10_新仕様/88_Lumina_Bridge仕様.md","Lumina Bridge 仕様","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","cbd8cc676c8983b0ae1c974b83385ca7d475e7572287ffea7cfdb35902c5b647","2026-07-15"
