"source_path","title","document_class","main_action","knowledge_action","knowledge_target","knowledge_type","knowledge_roles","provider_scope","canonical_source","current_status","superseded_by","contains_local_metadata","requires_manual_review","reason","source_state","content_hash","bytes","reviewed_at"
"docs/refs/04_実装仕様_機能拡張/実装仕様_エージェントペルソナ_v1.md","実装仕様: エージェントペルソナ v1.0","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","45eee81ffd048614c1b7690e11e2583c783bb3e2bf0c7071cf81397f42607d6e","25086","2026-07-15"
"docs/refs/04_実装仕様_機能拡張/実装仕様_ケイパビリティ適応_v1.md","RenCrow 実装仕様: ケイパビリティ適応型エージェント v1.0","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","646f1dfb35fd56487fc21f4bec23303ff57aa18edd96b10dc514d2e2bba35f01","15352","2026-07-15"
"docs/refs/04_実装仕様_機能拡張/実装仕様_サブエージェント_v1.md","実装仕様: サブエージェントシステム v1.0","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","c85786dc9d506fd126bb5808978134bedcc822f49ebad1fb9148bdcb8858e699","6211","2026-07-15"
"docs/refs/04_実装仕様_機能拡張/実装仕様_チャネル拡張_v1.md","RenCrow チャネル拡張 実装仕様 v1.0","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","554e3c6e045b72aee56f553c5fbd5963a90a49edc7ed3c6c9ce02de4beea00fe","26443","2026-07-15"
"docs/refs/04_実装仕様_機能拡張/実装仕様_ルーティング_v6.md","実装仕様: ルーティングシステム v6.2","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","yes","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","89f718b8ed87753f0fbee37704db0f71980f6a7319bc883b434024cc2b755bfa","8342","2026-07-15"
"docs/refs/04_実装仕様_機能拡張/実装仕様_会話LLM_v5.md","RenCrow v5.0 実装仕様書: 会話LLMシステム統合","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","yes","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","d270c88b0dfe9c98bf8f6fd051f1c8dfaf93d3464101006e839747d9699d19ae","56459","2026-07-15"
"docs/refs/04_実装仕様_機能拡張/実装仕様_会話エンジン_v5.1.md","RenCrow v5.1 実装仕様書: ConversationEngine","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","6715ded875381684285d334de804cdea612ae55749f19e3f795e1bd09c3cba43","10336","2026-07-15"
"docs/refs/04_実装仕様_機能拡張/実装仕様_分散実行_v4.md","RenCrow 実装仕様 v4.0 分散実行対応版","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","yes","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","27c9dee6267f4d34f8965c39282adb70b09ec94cce6dfa5c689ff5f931a52eb4","159785","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/API利用者ガイド.md","RenCrow_LLM API 利用者ガイド","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","e0197d9e6f0c47cb0dd952760346f1659b7681fd47467d1492a299295607b569","8724","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/CHAT_PERSONA設計.md","CHAT_PERSONA と PrimerMessage 設計書","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","ec8c9cb7b5e73464d08f01235a3a33b3040a93f7aeefaba1b4be0d1baff39b2e","7829","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/Coder3_Claude_API仕様.md","Coder3_Claude_API仕様.md","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","e400fcf770a586707ff3fb4032dc37da367e16c443026d33e7bebf8210a5a7c6","12447","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/LLM_Ollama常駐管理.md","Ollama（Windows常駐）× RenCrow（Ubuntu監視）構成設計書 v1.0","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","6f772188e97656770933ba6e0fe6b2ef4e482b9b4c5b6741a8c8ebd7cd213888","3175","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/LLM_Worker_Spec_v1_0.md","Worker（作業船）仕様書 v1.0","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","01c6c0513322aa3e47658703bf0d235bf739f2d10c861f957e84e293990a1fb1","2113","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/LLM_deepseek運用仕様.md","DeepSeek キャッシュ設計 仕様（Coding LLM向け）","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","8b27152d035ebf5a7de40071dcc8b9cd63c3534cdc328aa20e5bf6aca5bbb39e","8123","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/LLM_ollama世代管理.md","Ollama「個性（人格）」の上書き運用：提案メモ（Mio/作業船）","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","277a04ab6f661cfe8f0791a2319cded79a11ca0605a8340d74b41c2d81f12270","3822","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/LLM_分類整理.md","LLM関連ドキュメントの分類整理","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","5fedf75b421162a5c9e8d6da0c155ac06cf8b992bfb93eee93afe2ba95e73b5b","3584","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/LLM_追加仕様.md","LLM_追加仕様.md","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","ebba52401e439cc2f55b16f70a4d2e98a634125456956e1c2ada93cd4693229d","2970","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/LLM_追加実装仕様.md","LLM_追加実装仕様.md","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","af8f813cd0de6b594a7d02bc2351eec70ca8afde99e1784c93f6a4073f0d9215","5550","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/Mio_SYSTEM_prompt_v1.txt","Mio_SYSTEM_prompt_v1.txt","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","d5598b1d91416cae28237cf4729053d485fb702e0d6e97c30626aed66843eb3e","1072","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/Mio_キャラクター設定_v1.md","Mio キャラクター設定 v1","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","62448ce4947dd844e073f4bdf5d08d1360d3235358aa563978baa417d91097e7","2881","2026-07-15"
"docs/refs/05_LLM運用プロンプト設計/コンテキスト収集_プロンプト構築アーキテクチャ.md","コンテキスト収集・プロンプト構築アーキテクチャ","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","b58e9801bcbd0adc01a51f4dec0f05bf400372e5874f6551aa1d086183c70111","15505","2026-07-15"
"docs/refs/06_実装ガイド進行管理/20260309_OpenClaw移植_runbook.md","Runbook: OpenClaw移植 実機検証","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","9908f820caf5893572f32540e9c55d5f6c20572220fe20e21f45304dfdce4464","1596","2026-07-15"
"docs/refs/06_実装ガイド進行管理/20260317_idlechat_story_tuning_memo.md","2026-03-17 IdleChat Story Tuning 進捗メモ","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","yes","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","74a591ba2d5929f0c7f3924f669929ab93bdbbe22710b4d8836db26ca0112a13","6893","2026-07-15"
"docs/refs/06_実装ガイド進行管理/20260321_ストーリーモード_仕様と実装状況.md","ストーリーモード — 仕様と実装状況","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","yes","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","e7e1c32c9eb0f0632b52e42c27e586e5ab9b14a5b741e20c569ac08506fe0f2a","14173","2026-07-15"
"docs/refs/07_IdleChat仕様/IdleChat_Topic_Generator_Judge詳細仕様.md","IdleChat Topic Generator / Interestingness Judge 詳細仕様","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","1218517ee7dd2470924ade4396e373f2d25d361cd2879955488426c459335e91","48326","2026-07-15"
"docs/refs/07_IdleChat仕様/IdleChat仕様.md","IdleChat 仕様書","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","8f77d5ca44d0bc329ffa3617dd9c1b384c359cdc411363f99c757b52585601d4","20618","2026-07-15"
"docs/refs/07_IdleChat仕様/IdleChat即時停止仕様.md","IdleChat 即時停止仕様","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","61618adc4b74b3ec8c16246f180dbda0d94035fd782e91cacb702fe7481a5524","13093","2026-07-15"
"docs/refs/07_IdleChat仕様/idlechat_dialogue_interestingness_spec.md","IdleChat 対話面白さ向上仕様","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","7261e0fe138518d03baa8b4e7921f3ed92b11f29d4f2941d5fd921bd7f770acb","33961","2026-07-15"
"docs/refs/07_IdleChat仕様/会話ID仕様.md","RenCrow 会話ID仕様","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","3f0f601a7bbf8ce09e7b95c85a16e9c146035af93e5b0caa7b41589ef3331048","13985","2026-07-15"
"docs/refs/07_IdleChat仕様/実装仕様_ストーリーモード_v1.md","ストーリーモード 実装仕様 v1.0","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","bf35f3ac998c12a674107aabd1fe06670797fff3dbefb759b68dfa4b48be0ce5","32771","2026-07-15"
"docs/refs/07_IdleChat仕様/未来展望セッション仕様.md","未来展望セッション (Forecast Session) 仕様書","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","a724933f580934c67960e7e13497bc879218b507372b132a1735007c8610e38d","9873","2026-07-15"
"docs/refs/08_仕様再構築/README_architecture.md","README_architecture.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","eefe4775e1083bb0b3c83a520164288dcd99b70d6af74ea0c6052e0af56851d4","4712","2026-07-15"
"docs/refs/08_仕様再構築/README_architecture_v2.md","README_architecture v2","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","ef3a16347e5969b305648d0944c768d03972a6bad8ec950cdb3cd8827791e0df","5968","2026-07-15"
"docs/refs/08_仕様再構築/artifact_policy.md","artifact_policy.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","9faabfee9462fbb049776371772b81bfe9ea69a5ee4c03919084c7700542bbeb","12528","2026-07-15"
"docs/refs/08_仕様再構築/chat_spec.md","Chat 仕様 v0.1","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","8fd4b4ca6cc9f42b6c2c2ea9dfb3d11e8ea9713e4b14911c3a81aad5960de657","5390","2026-07-15"
"docs/refs/08_仕様再構築/coder_spec.md","Coder 仕様 v0.1","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","c9537bd3c0e937d6b297995e125fbd28d522f0292963853f363c6264733aaf8d","6343","2026-07-15"
"docs/refs/08_仕様再構築/event_schema.md","event_schema.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","c33117d907ae6811df987edc002a7519ca4fc04a47e0115896081b4d5c9d8cfa","10268","2026-07-15"
"docs/refs/08_仕様再構築/failure_recovery.md","failure_recovery.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","99f428638c17fddc1b428437a7cbf329d5031ebcb28b82cf5af7ec0f1a5b8e3b","13187","2026-07-15"
"docs/refs/08_仕様再構築/hook_policy.md","hook_policy.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","6f48d063cd95eff09557a19617a443f6af7ac61c0fcb38ca76240bc128b3d726","10037","2026-07-15"
"docs/refs/08_仕様再構築/integration_contracts.md","integration_contracts.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","461b44578c6c95650af0507b036c56c062b65a40d487b027707789cad0016976","15261","2026-07-15"
"docs/refs/08_仕様再構築/maintenance_jobs.md","maintenance_jobs.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","2c338d99ee5518f2c46c4c0fe7189c1ff917ac24545d72e1cdb90c84425d09f6","11099","2026-07-15"
"docs/refs/08_仕様再構築/memory_architecture.md","memory_architecture.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","fd2fd4d593d40b0c4bf90240eabead0e451de286aef6ba3e4533478d6e0631e6","16313","2026-07-15"
"docs/refs/08_仕様再構築/memory_policy.md","memory_policy.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","b9a606db446355d1730f6d008edd92418129847fdc4fc21af06c6952875a2028","12475","2026-07-15"
"docs/refs/08_仕様再構築/memory_storage_schema.md","memory_storage_schema.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","a2f8a428bdeadc763d46fb3da8c021c4835c4401cfd8f7fc7c37d1c67a342fa7","12972","2026-07-15"
"docs/refs/08_仕様再構築/observability.md","observability.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","324393f6222bebb1fd1c262a313b3e427397549626b19aea246392e70e9f9f30","8667","2026-07-15"
"docs/refs/08_仕様再構築/record_storage_schema.md","record_storage_schema.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","40abd2525273d3a2beea8fd0451561582d67c30e919fbc158f3d6f47ee358331","8484","2026-07-15"
"docs/refs/08_仕様再構築/repo_bootstrap.md","repo_bootstrap.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","9ea46d64ac1d3c5e4bd690f2a74d77a4e5eb35a94788e7fdde9860014874c85c","10825","2026-07-15"
"docs/refs/08_仕様再構築/routing_rules.md","routing_rules.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","392c810a8b175f3cc236d6b2fc02509c4644abe956fabb097d3d167afa122996","10837","2026-07-15"
"docs/refs/08_仕様再構築/runtime_state.md","runtime_state.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","7c17e652ec44b5f0ad352b6197d91adcc9c05bcf80cc8f94761c03f1c4832bfb","10483","2026-07-15"
"docs/refs/08_仕様再構築/security_boundary.md","security_boundary.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","5b9c3462cb13d78ae3f4ebf5a471bdc19012267699e41422d9f4ea24a62f13f9","13683","2026-07-15"
"docs/refs/08_仕様再構築/session_lifecycle.md","session_lifecycle.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","b914a0d1b9580d595ce0055132e74bd0f20b0d67e3923f0d055e98ac19714ad0","13702","2026-07-15"
"docs/refs/08_仕様再構築/source_preservation.md","source_preservation.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","9769643493c11c94da0ee07b242a259fbdb586592e832b02bc7e755495dd36cb","4867","2026-07-15"
"docs/refs/08_仕様再構築/storage_layout.md","storage_layout.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","aebc53f2e7854486bc59b8b41e26e5501f23812fdb6c437192bdfb1bcccf9071","13704","2026-07-15"
"docs/refs/08_仕様再構築/task_payloads.md","task_payloads.md","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","41f20ff0fcd04475ec3a18b336fee17b6bc129e727e17a84dfce7f45a8f851be","14423","2026-07-15"
"docs/refs/08_仕様再構築/worker_spec.md","Worker 仕様 v0.1","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","10c5262f7824ecfd3abdf2a2dafe9728e1f010ee852a1f48218b52b801ed8c8f","5630","2026-07-15"
"docs/refs/09_Viewer/README.md","Viewer 文書","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","c3148b5e67ef7462b648246b3952819563c78fdbaea667e8ead3f207cbd3e473","1161","2026-07-15"
"docs/refs/09_Viewer/Viewer仕様.md","Viewer 仕様","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","4d9f78494bae99cb56ce8add08770e2586dd10e006e9fb7724deb03c172a6b1f","17543","2026-07-15"
"docs/refs/09_Viewer/Viewer新UIタブ生成プロンプト.md","RenCrow Viewer 新 UI タブ生成プロンプト","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","c9d1ddc7b86ba35cda8f2da1f7a52bacdded8cd76d36803757f37d4b98808cb0","11545","2026-07-15"
"docs/refs/09_Viewer/Viewer添付入力仕様.md","Viewer添付入力仕様","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","f6ff419d467e316d3044bc000b523e42ac453dc7b730cee5c1b6953b415cdc6f","2649","2026-07-15"
"docs/refs/09_Viewer/new_ui_chat.html","new_ui_chat.html","legacy_reference","remove","exclude","","","","none","","historical_or_uncertain","","no","no","raw生成物、実行記録、checklist、promptはKnowledge原文投入対象外","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","d4d985f9c1b4aeaf0b56015c74a1dd3651d8400ad1137d501fb9714b1c8c2348","22415","2026-07-15"
"docs/refs/09_Viewer/キャラクターレイヤー表示仕様.md","キャラクターレイヤー表示仕様","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","d78ca9856d54375fe12a6a76bd6765f2c35e9bac35baefa46dedc3547ae7d86e","10629","2026-07-15"
"docs/refs/09_Viewer/キャラクター感情表現仕様.md","キャラクター感情表現仕様","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","bcb5a559ed16650b19dfd5c951b438e80f495d828aa9d1f17a9e242a19fb96dd","6717","2026-07-15"
"docs/refs/10_新仕様/00_README.md","RenCrow 新仕様","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","c105b467973f317c63e4a758dfbd7678e22a10db7eefd08928f0c6f15158554c","11536","2026-07-15"
"docs/refs/10_新仕様/01_新仕様_概要.md","新仕様 概要","legacy_reference","remove","history_only","","","","none","","historical_or_uncertain","","no","yes","旧正本、候補仕様、実装記録が混在するため履歴照会専用","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","698fe3bbd37f327e9b02d0cad398cc7c8ff70d95fd7b8edce1e46e7877865d51","4527","2026-07-15"
"docs/refs/10_新仕様/02_モジュール構成仕様.md","モジュール構成仕様","legacy_reference","remove","distill","candidate:legacy-spec-review","spec","worker,coder","local_only","","historical_or_uncertain","","no","yes","現行仕様とcodeで再検証した要点だけを採用候補にする","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","9dc61aec1efebae620c13ff688d7a05a09119fb3f5266e8a6f1b508d26f21e76","8755","2026-07-15"
"docs/refs/10_新仕様/03_モジュール関係図.html","03_モジュール関係図.html","legacy_reference","remove","exclude","","","","none","","historical_or_uncertain","","no","no","raw生成物、実行記録、checklist、promptはKnowledge原文投入対象外","origin/main@21929006dee7176327de00fc4b0b868d13832537+docs-snapshot-20260715","65384f52d0f71b67d3379a8f07bf31b925071b978747a5bbceafde9923fd6719","32621","2026-07-15"
